Data num,Variable Name,RockWell,Start address,Frame ID,Anybus Address,Type,Factor
,LGT23.L2,CAN4:O.Data[122].11,11,0x3E8,0x3E8:0x3EF,BOOL,
,LGT24.L2,CAN4:O.Data[122].12,12,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[122].13,13,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[122].14,14,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[122].15,15,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[122].16,16,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[122].17,17,0x3E8,0x3E8:0x3EF,BOOL,
,LGT30.L2,CAN4:O.Data[122].18,18,0x3E8,0x3E8:0x3EF,BOOL,
,LGT31.L2,CAN4:O.Data[122].19,19,0x3E8,0x3E8:0x3EF,BOOL,
,LGT32.L2,CAN4:O.Data[122].20,20,0x3E8,0x3E8:0x3EF,BOOL,
,LGT33.L2,CAN4:O.Data[122].21,21,0x3E8,0x3E8:0x3EF,BOOL,
,LGT34.L2,CAN4:O.Data[122].22,22,0x3E8,0x3E8:0x3EF,BOOL,
,LGT35.L2,CAN4:O.Data[122].23,23,0x3E8,0x3E8:0x3EF,BOOL,
,LGT36.L2,CAN4:O.Data[122].24,24,0x3E8,0x3E8:0x3EF,BOOL,
,LGT37.L2,CAN4:O.Data[122].25,25,0x3E8,0x3E8:0x3EF,BOOL,
,LGT38.L2,CAN4:O.Data[122].26,26,0x3E8,0x3E8:0x3EF,BOOL,
,LGT39.L2,CAN4:O.Data[122].27,27,0x3E8,0x3E8:0x3EF,BOOL,
,LGT40.L2,CAN4:O.Data[122].28,28,0x3E8,0x3E8:0x3EF,BOOL,
,LGT41.L2,CAN4:O.Data[122].29,29,0x3E8,0x3E8:0x3EF,BOOL,
,LGT42.L2,CAN4:O.Data[122].30,30,0x3E8,0x3E8:0x3EF,BOOL,
,LGT43.L2,CAN4:O.Data[122].31,31,0x3E8,0x3E8:0x3EF,BOOL,
124,Reserved,CAN4:O.Data[123].0,32,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].1,33,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].2,34,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].3,35,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].4,36,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].5,37,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].6,38,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].7,39,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].8,40,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].9,41,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].10,42,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].11,43,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].12,44,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].13,45,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].14,46,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].15,47,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].16,48,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].17,49,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].18,50,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].19,51,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].20,52,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].21,53,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].22,54,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].23,55,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].24,56,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].25,57,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].26,58,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].27,59,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].28,60,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].29,61,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].30,62,0x3E8,0x3E8:0x3EF,BOOL,
,Reserved,CAN4:O.Data[123].31,63,0x3E8,0x3E8:0x3EF,BOOL,
